id,brand_id,model_id,name,year,price
0,0,0,Alfa Romeo MiTo 1.4 QV TCT,2015,86.0400
1,0,0,Alfa Romeo MiTo 1.4 QV TCT,2016,0.0000
2,0,0,Alfa Romeo MiTo 1.3 JTD City,2014,0.0000
3,0,0,Alfa Romeo MiTo 1.4 T MultiAir TCT,2014,0.0000
4,0,0,Alfa Romeo MiTo 1.4 T MultiAir TCT City,2014,0.0000
5,0,0,Alfa Romeo MiTo 1.4 T MultiAir TCT Sportivo,2014,0.0000
6,0,0,Alfa Romeo MiTo 1.3 JTD City,2013,0.0000
7,0,0,Alfa Romeo MiTo 1.4 T MultiAir Quadrifoglio Verde,2013,0.0000
8,0,0,Alfa Romeo MiTo 1.4 T MultiAir TCT,2013,0.0000
9,0,0,Alfa Romeo MiTo 1.4 T MultiAir TCT City,2013,0.0000
10,0,0,Alfa Romeo MiTo 1.4 T MultiAir TCT Sportivo,2013,0.0000
11,0,0,Alfa Romeo MiTo 1.3 JTD City,2012,0.0000
12,0,0,Alfa Romeo MiTo 1.4 T MultiAir Quadrifoglio Verde,2012,0.0000
13,0,0,Alfa Romeo MiTo 1.4 T MultiAir TCT,2012,0.0000
14,0,0,Alfa Romeo MiTo 1.4 T MultiAir TCT City,2012,0.0000
15,0,0,Alfa Romeo MiTo 1.4 T MultiAir TCT Sportivo,2012,0.0000
16,0,0,Alfa Romeo MiTo 1.4 T MultiAir Quadrifoglio Verde,2011,0.0000
17,0,0,Alfa Romeo MiTo 1.4 T MultiAir TCT,2011,0.0000
18,0,0,Alfa Romeo MiTo 1.4 T MultiAir TCT City,2011,0.0000
19,0,0,Alfa Romeo MiTo 1.4 T MultiAir TCT Sportivo,2011,0.0000
20,0,0,Alfa Romeo MiTo 1.6 JTD Distinctive,2011,0.0000
21,0,0,Alfa Romeo MiTo 1.4 Progression,2010,0.0000
22,0,0,Alfa Romeo MiTo 1.4 T MultiAir Quadrifoglio Verde,2010,0.0000
23,0,0,Alfa Romeo MiTo 1.4 TB Distinctive,2010,0.0000
24,0,0,Alfa Romeo MiTo 1.6 JTD Distinctive,2010,0.0000
25,0,2,Alfa Romeo Giulietta 1.4 Multiair Distinctive TCT,2015,86.6000
26,0,2,Alfa Romeo Giulietta 1.4 Progression Plus,2015,74.2000
27,0,2,Alfa Romeo Giulietta 1.6 JTD Distinctive,2015,83.8200
28,0,2,Alfa Romeo Giulietta 1.6 JTD Progression Plus,2015,79.7000
29,0,2,Alfa Romeo Giulietta 1.4 Multiair Distinctive TCT,2016,0.0000
30,0,2,Alfa Romeo Giulietta 1.4 Progression Plus,2016,0.0000
31,0,2,Alfa Romeo Giulietta 1.6 JTD Distinctive,2016,0.0000
32,0,2,Alfa Romeo Giulietta 1.6 JTD Progression Plus,2016,0.0000
33,0,2,Alfa Romeo Giulietta 1.8 TBI QV TCT,2016,0.0000
34,0,2,Alfa Romeo Giulietta 1.8 TBI QV TCT,2015,0.0000
35,0,2,Alfa Romeo Giulietta 1.4 TB MultiAir Distinctive,2014,0.0000
36,0,2,Alfa Romeo Giulietta 1.4 TB MultiAir Distinctive TCT,2014,0.0000
37,0,2,Alfa Romeo Giulietta 1.4 TB Progression Plus,2014,0.0000
38,0,2,Alfa Romeo Giulietta 1.6 JTD Distinctive,2014,0.0000
39,0,2,Alfa Romeo Giulietta 1.6 JTD Progression Plus,2014,0.0000
40,0,2,Alfa Romeo Giulietta 1.7 TBI Propression Plus,2014,0.0000
41,0,2,Alfa Romeo Giulietta 1.7 TBI Quadrifoglio Verde,2014,0.0000
42,0,2,Alfa Romeo Giulietta 1.4 TB MultiAir Distinctive,2013,0.0000
43,0,2,Alfa Romeo Giulietta 1.4 TB MultiAir Distinctive TCT,2013,0.0000
44,0,2,Alfa Romeo Giulietta 1.4 TB Progression Plus,2013,0.0000
45,0,2,Alfa Romeo Giulietta 1.6 JTD Distinctive,2013,0.0000
46,0,2,Alfa Romeo Giulietta 1.6 JTD Progression Plus,2013,0.0000
47,0,2,Alfa Romeo Giulietta 1.7 TBI Propression Plus,2013,0.0000
48,0,2,Alfa Romeo Giulietta 1.7 TBI Quadrifoglio Verde,2013,0.0000
49,0,2,Alfa Romeo Giulietta 1.4 TB Distinctive,2012,0.0000
50,0,5,Alfa Romeo 4C 1.8 TCT,2015,418.3400
51,0,5,Alfa Romeo 4C 1.8 TCT ,2016,0.0000
52,0,9,Alfa Romeo 156 1.6 TS Distinctive,2007,0.0000
53,0,9,Alfa Romeo 156 1.6 TS Progression,2007,0.0000
54,0,9,Alfa Romeo 156 2.0 JTS Distinctive,2007,0.0000
55,0,9,Alfa Romeo 156 2.0 JTS Distinctive Selespeed,2007,0.0000
56,0,9,Alfa Romeo 156 1.6 TS Distinctive,2006,0.0000
57,0,9,Alfa Romeo 156 1.6 TS Progression,2006,0.0000
58,0,9,Alfa Romeo 156 2.0 JTS Distinctive,2006,0.0000
59,0,9,Alfa Romeo 156 2.0 JTS Distinctive Selespeed,2006,0.0000
60,0,9,Alfa Romeo 156 SW 2.0 JTS Distinctive,2006,0.0000
61,0,9,Alfa Romeo 156 SW 2.0 JTS Distinctive Selespeed,2006,0.0000
62,0,9,Alfa Romeo 156 1.6 TS Distinctive,2005,0.0000
63,0,9,Alfa Romeo 156 1.6 TS Progression,2005,0.0000
64,0,9,Alfa Romeo 156 2.0 JTS Distinctive,2005,0.0000
65,0,9,Alfa Romeo 156 2.0 JTS Distinctive Selespeed,2005,0.0000
66,0,9,Alfa Romeo 156 SW 2.0 JTS Distinctive,2005,0.0000
67,0,9,Alfa Romeo 156 SW 2.0 JTS Distinctive Selespeed,2005,0.0000
68,0,9,Alfa Romeo 156 1.6 TS Distinctive,2004,0.0000
69,0,9,Alfa Romeo 156 1.6 TS Progression,2004,0.0000
70,0,9,Alfa Romeo 156 1.9 JTD Imperession,2004,0.0000
71,0,9,Alfa Romeo 156 2.0 JTS Distinctive,2004,0.0000
72,0,9,Alfa Romeo 156 2.0 JTS Distinctive Selespeed,2004,0.0000
73,0,9,Alfa Romeo 156 SW 2.0 JTS Distinctive,2004,0.0000
74,0,9,Alfa Romeo 156 SW 2.0 JTS Distinctive Selespeed,2004,0.0000
75,0,9,Alfa Romeo 156 1.6 16V TS Distinctive,2003,0.0000
76,0,9,Alfa Romeo 156 1.6 TS 16V Progression,2003,0.0000
77,0,14,Alfa Romeo 159 1.9 JTD Distinctive Plus,2010,0.0000
78,0,14,Alfa Romeo 159 1.9 JTD Distinctive Plus Q-Tronic,2010,0.0000
79,0,14,Alfa Romeo 159 1.9 JTD Distinctive Plus,2009,0.0000
80,0,14,Alfa Romeo 159 1.9 JTD Distinctive Plus Q-Tronic,2009,0.0000
81,0,14,Alfa Romeo 159 SW 1.9 JTD Distinctive Plus,2009,0.0000
82,0,14,Alfa Romeo 159 1.8 MPI Distinctive Plus,2008,0.0000
83,0,14,Alfa Romeo 159 1.8 TBI Distinctive Plus,2008,0.0000
84,0,14,Alfa Romeo 159 1.9 JTD 16V Progression,2008,0.0000
85,0,14,Alfa Romeo 159 1.9 JTD 16V Progression Otomatik,2008,0.0000
86,0,14,Alfa Romeo 159 1.9 JTD Distinctive,2008,0.0000
87,0,14,Alfa Romeo 159 1.9 JTD Distinctive Plus,2008,0.0000
88,0,14,Alfa Romeo 159 1.9 JTD Distinctive Plus Q-Tronic,2008,0.0000
89,0,14,Alfa Romeo 159 1.9 JTD Distinctive Q-Tranic,2008,0.0000
90,0,14,Alfa Romeo 159 1.9 JTS,2008,0.0000
91,0,14,Alfa Romeo 159 1.9 JTS Distinctive,2008,0.0000
92,0,14,Alfa Romeo 159 1.9 JTS Distinctive Plus,2008,0.0000
93,0,14,Alfa Romeo 159 1.9 JTS Progression,2008,0.0000
94,0,14,Alfa Romeo 159 2.2 JTS Distinctive,2008,0.0000
95,0,14,Alfa Romeo 159 2.2 JTS Distinctive Selespeed,2008,0.0000
96,0,14,Alfa Romeo 159 3.2 JTS Q4 Diatinctive Otomatik,2008,0.0000
97,0,14,Alfa Romeo 159 3.2 Q4 Distinctive,2008,0.0000
98,0,14,Alfa Romeo 159 SW 1.8 MPI Distinctive,2008,0.0000
99,0,14,Alfa Romeo 159 SW 1.8 MPI Distinctive Plus,2008,0.0000
100,0,14,Alfa Romeo 159 SW 1.9 Distinctive,2008,0.0000
101,0,14,Alfa Romeo 159 SW 1.9 Distinctive JTS Plus,2008,0.0000
102,0,20,Alfa Romeo 145 1.6 Twin Spark L,2001,0.0000
103,0,20,Alfa Romeo 145 1.6 Twin Spark Sportivo,2001,0.0000
104,0,20,Alfa Romeo 145 1.6 Twin Spark L,2000,0.0000
105,0,20,Alfa Romeo 145 1.6 Twin Spark Sportivo,2000,0.0000
106,0,20,Alfa Romeo 145 2.0 Quadrifgolio,2000,0.0000
107,0,20,Alfa Romeo 145 1.4 TS STD,1999,0.0000
108,0,20,Alfa Romeo 145 1.6 Twin Spark,1999,0.0000
109,0,20,Alfa Romeo 145 1.6 Twin Spark L,1999,0.0000
110,0,20,Alfa Romeo 145 1.6 Twin Spark Sportivo,1999,0.0000
111,0,20,Alfa Romeo 145 2.0 Quadrifgolio,1999,0.0000
112,0,20,Alfa Romeo 145 2.0 Twin Spark 16V QV,1999,0.0000
113,0,20,Alfa Romeo 145 1.4 TS STD,1998,0.0000
114,0,20,Alfa Romeo 145 1.6 Twin Spark,1998,0.0000
115,0,20,Alfa Romeo 145 2.0 Twin Spark 16V QV,1998,0.0000
116,0,20,Alfa Romeo 145 1.4,1997,0.0000
117,0,20,Alfa Romeo 145 1.4 TS STD,1997,0.0000
118,0,20,Alfa Romeo 145 1.6,1997,0.0000
119,0,20,Alfa Romeo 145 1.6 L,1997,0.0000
120,0,20,Alfa Romeo 145 1.6 Twin Spark,1997,0.0000
121,0,20,Alfa Romeo 145 2.0 Twin Spark 16V QV,1997,0.0000
122,0,20,Alfa Romeo 145 1.4,1996,0.0000
123,0,20,Alfa Romeo 145 1.6,1996,0.0000
124,0,20,Alfa Romeo 145 1.6 L,1996,0.0000
125,0,20,Alfa Romeo 145 1.7 16V,1996,0.0000
126,0,20,Alfa Romeo 145 1.4,1995,0.0000
127,0,27,Alfa Romeo 146 1.4 Twin Spark,2001,0.0000
128,0,27,Alfa Romeo 146 1.4 Twin Spark Ritmo,2001,0.0000
129,0,27,Alfa Romeo 146 1.4 Twin Spark,2000,0.0000
130,0,27,Alfa Romeo 146 1.4 Twin Spark Ritmo,2000,0.0000
131,0,27,Alfa Romeo 146 2.0 ti,2000,0.0000
132,0,27,Alfa Romeo 146 1.4 Twin Spark,1999,0.0000
133,0,27,Alfa Romeo 146 1.4 Twin Spark Ritmo,1999,0.0000
134,0,27,Alfa Romeo 146 1.4 Twin Spark STD,1999,0.0000
135,0,27,Alfa Romeo 146 1.6 Twin Spark,1999,0.0000
136,0,27,Alfa Romeo 146 2.0 ti,1999,0.0000
137,0,27,Alfa Romeo 146 1.4 Twin Spark STD,1998,0.0000
138,0,27,Alfa Romeo 146 1.6 Twin Spark,1998,0.0000
139,0,27,Alfa Romeo 146 1.4 Twin Spark STD,1997,0.0000
140,0,27,Alfa Romeo 146 1.6 L,1997,0.0000
141,0,27,Alfa Romeo 146 1.6 Twin Spark,1997,0.0000
142,0,27,Alfa Romeo 146 2.0 TI,1997,0.0000
143,0,27,Alfa Romeo 146 1.6 L,1996,0.0000
144,0,27,Alfa Romeo 146 1.7 16V,1996,0.0000
145,0,27,Alfa Romeo 146 2.0 TI,1996,0.0000
146,0,27,Alfa Romeo 146 1.7 16V,1995,0.0000
147,0,35,Alfa Romeo 147 1.6 Twin Spark Distinctive,2010,0.0000
148,0,35,Alfa Romeo 147 1.6 Twin Spark Blackline,2009,0.0000
149,0,35,Alfa Romeo 147 1.6 Twin Spark Collezione,2009,0.0000
150,0,35,Alfa Romeo 147 1.6 Twin Spark Distinctive,2009,0.0000
151,0,35,Alfa Romeo 147 1.6 Twin Spark Progression,2009,0.0000
152,0,35,Alfa Romeo 147 1.9 JTD 16V Q2,2009,0.0000
153,0,35,Alfa Romeo 147 2.0 TS Blackline Selespeed,2009,0.0000
154,0,35,Alfa Romeo 147 3K 1.6 TS Progression,2009,0.0000
155,0,35,Alfa Romeo 147 1.6 Twin Spark Blackline,2008,0.0000
156,0,35,Alfa Romeo 147 1.6 Twin Spark Collezione,2008,0.0000
157,0,35,Alfa Romeo 147 1.6 Twin Spark Distinctive,2008,0.0000
158,0,35,Alfa Romeo 147 1.6 Twin Spark Progression,2008,0.0000
159,0,35,Alfa Romeo 147 1.9 JTD 16V Q2,2008,0.0000
160,0,35,Alfa Romeo 147 2.0 TS Blackline Selespeed,2008,0.0000
161,0,35,Alfa Romeo 147 3K 1.6 TS Progression,2008,0.0000
162,0,35,Alfa Romeo 147 1.6 Twin Spark Blackline,2007,0.0000
163,0,35,Alfa Romeo 147 1.6 Twin Spark Collezione,2007,0.0000
164,0,35,Alfa Romeo 147 1.6 Twin Spark Distinctive,2007,0.0000
165,0,35,Alfa Romeo 147 1.6 Twin Spark Progression,2007,0.0000
166,0,35,Alfa Romeo 147 1.9 JTD 16V Q2,2007,0.0000
167,0,35,Alfa Romeo 147 2.0 TS Blackline Selespeed,2007,0.0000
168,0,35,Alfa Romeo 147 2.0 TS Distinctive,2007,0.0000
169,0,35,Alfa Romeo 147 2.0 TS Distinctive Selespeed,2007,0.0000
170,0,35,Alfa Romeo 147 3.2 GTA,2007,0.0000
171,0,35,Alfa Romeo 147 3K 1.6 TS Progression,2007,0.0000
172,0,44,Alfa Romeo 155 2.0 TS Sport,1997,0.0000
173,0,44,Alfa Romeo 155 Q4 AWD,1997,0.0000
174,0,44,Alfa Romeo 155 2.0 TS Sport,1996,0.0000
175,0,44,Alfa Romeo 155 Q4 AWD,1996,0.0000
176,0,44,Alfa Romeo 155 2.0 TS,1995,0.0000
177,0,44,Alfa Romeo 155 2.0 TS Sport,1995,0.0000
178,0,44,Alfa Romeo 155 Q4 AWD,1995,0.0000
179,0,44,Alfa Romeo 155 2.0 TS,1994,0.0000
180,0,44,Alfa Romeo 155 Q4 AWD,1994,0.0000
181,0,44,Alfa Romeo 155 2.0 TS,1993,0.0000
182,0,44,Alfa Romeo 155 Q4 AWD,1993,0.0000
183,0,44,Alfa Romeo 155 2.0 TS,1992,0.0000
184,0,54,Alfa Romeo 164 3.0 V6 24V Sportronic,2003,0.0000
185,0,54,Alfa Romeo 164 3.0 V6 24V Sportronic,2002,0.0000
186,0,54,Alfa Romeo 164 3.0 V6 24V Sportronic,2001,0.0000
187,0,54,Alfa Romeo 164 2.5 V6 24V Sportronic,2000,0.0000
188,0,54,Alfa Romeo 164 3.0 V6 24V Sportronic,2000,0.0000
189,0,54,Alfa Romeo 164 2.5 V6 24V Sportronic,1999,0.0000
190,0,54,Alfa Romeo 164 2.5 V6 24V Sportronic,1998,0.0000
191,0,54,Alfa Romeo 164 2.0 V6 Turbo,1996,0.0000
192,0,54,Alfa Romeo 164 2.0 V6 Turbo Losso,1996,0.0000
193,0,54,Alfa Romeo 164 2.0 TS,1995,0.0000
194,0,54,Alfa Romeo 164 2.0 V6 Turbo,1995,0.0000
195,0,54,Alfa Romeo 164 2.0 V6 Turbo Losso,1995,0.0000
196,0,54,Alfa Romeo 164 2.0 TS,1994,0.0000
197,0,54,Alfa Romeo 164 2.0 V6 Turbo,1994,0.0000
198,0,54,Alfa Romeo 164 2.0 V6 Turbo Losso,1994,0.0000
199,0,54,Alfa Romeo 164 2.0 TS,1993,0.0000
200,0,54,Alfa Romeo 164 2.0 TS,1992,0.0000
201,0,54,Alfa Romeo 164 2.0 TS,1991,0.0000
202,0,54,Alfa Romeo 164 2.0 TS,1990,0.0000
203,0,54,Alfa Romeo 164 2.0 TS,1989,0.0000
204,0,54,Alfa Romeo 164 2.0 TS,1988,0.0000
205,0,65,Alfa Romeo 166 2.0 16V Distinctive,2007,0.0000
206,0,65,Alfa Romeo 166 3.0 V6 Distinctive Otomatik,2007,0.0000
207,0,65,Alfa Romeo 166 2.0 16V Distinctive,2006,0.0000
208,0,65,Alfa Romeo 166 3.0 V6 Distinctive Otomatik,2006,0.0000
209,0,65,Alfa Romeo 166 2.0 16V Distinctive,2005,0.0000
210,0,65,Alfa Romeo 166 3.0 V6 Distinctive Otomatik,2005,0.0000
211,0,65,Alfa Romeo 166 3.0 V6 Distinctive Otomatik,2004,0.0000
212,0,65,Alfa Romeo 166 2.0 TS 16V,2003,0.0000
213,0,65,Alfa Romeo 166 3.0 V6 24V Super,2003,0.0000
214,0,65,Alfa Romeo 166 2.0 16V TS Executive,2002,0.0000
215,0,65,Alfa Romeo 166 2.0 TS 16V,2002,0.0000
216,0,65,Alfa Romeo 166 2.0 V6 TB,2002,0.0000
217,0,65,Alfa Romeo 166 3.0 V6 24V Super,2002,0.0000
218,0,65,Alfa Romeo 166 2.0 16V TS Executive,2001,0.0000
219,0,65,Alfa Romeo 166 2.0 TS 16V,2001,0.0000
220,0,65,Alfa Romeo 166 2.0 V6 TB,2001,0.0000
221,0,65,Alfa Romeo 166 2.0 TS 16V,2000,0.0000
222,0,65,Alfa Romeo 166 2.0 V6 TB,2000,0.0000
223,0,65,Alfa Romeo 166 2.0 TS,1999,0.0000
224,0,65,Alfa Romeo 166 2.0 V6 TB,1999,0.0000
225,0,65,Alfa Romeo 166 3.0 V6 24V Sportronic,1999,0.0000
226,0,65,Alfa Romeo 166 2.0 TS,1998,0.0000
227,0,65,Alfa Romeo 166 2.0 V6 TB,1998,0.0000
228,0,65,Alfa Romeo 166 3.0 V6 24V Sportronic,1998,0.0000
229,0,65,Alfa Romeo 166 2.0 TS,1997,0.0000
230,0,77,Alfa Romeo Brera 2.2 JTS,2010,0.0000
231,0,77,Alfa Romeo Brera 2.2 JTS Selespeed,2010,0.0000
232,0,77,Alfa Romeo Brera 2.2 JTS Sky Window,2010,0.0000
233,0,77,Alfa Romeo Brera 2.2 JTS Sky Window Selespeed,2010,0.0000
234,0,77,Alfa Romeo Brera 2.4 JTD,2010,0.0000
235,0,77,Alfa Romeo Brera 2.4 JTD Sky Window,2010,0.0000
236,0,77,Alfa Romeo Brera 3.2 V6 JTS Q4,2010,0.0000
237,0,77,Alfa Romeo Brera 3.2 V6 JTS Q4 Q-Tronic,2010,0.0000
238,0,77,Alfa Romeo Brera 3.2 V6 JTS Q4 Sky Window,2010,0.0000
239,0,77,Alfa Romeo Brera 3.2 V6 JTS Q4 Sky Window Otomatik,2010,0.0000
240,0,77,Alfa Romeo Brera 2.2 JTS,2009,0.0000
241,0,77,Alfa Romeo Brera 2.2 JTS Selespeed,2009,0.0000
242,0,77,Alfa Romeo Brera 2.2 JTS Sky Window,2009,0.0000
243,0,77,Alfa Romeo Brera 2.2 JTS Sky Window Selespeed,2009,0.0000
244,0,77,Alfa Romeo Brera 2.4 JTD,2009,0.0000
245,0,77,Alfa Romeo Brera 2.4 JTD Sky Window,2009,0.0000
246,0,77,Alfa Romeo Brera 3.2 V6 JTS Q4,2009,0.0000
247,0,77,Alfa Romeo Brera 3.2 V6 JTS Q4 Q-Tronic,2009,0.0000
248,0,77,Alfa Romeo Brera 3.2 V6 JTS Q4 Sky Window,2009,0.0000
249,0,77,Alfa Romeo Brera 3.2 V6 JTS Q4 Sky Window Otomatik,2009,0.0000
250,0,77,Alfa Romeo Brera 2.2 JTS,2008,0.0000
251,0,77,Alfa Romeo Brera 2.2 JTS Selespeed,2008,0.0000
252,0,77,Alfa Romeo Brera 2.2 JTS Sky Window,2008,0.0000
253,0,77,Alfa Romeo Brera 2.2 JTS Sky Window Selespeed,2008,0.0000
254,0,77,Alfa Romeo Brera 2.4 JTD,2008,0.0000
255,0,90,Alfa Romeo GT 1.9 JTD 16V Q2,2010,0.0000
256,0,90,Alfa Romeo GT 2.0 JTS Distinctive,2010,0.0000
257,0,90,Alfa Romeo GT 2.0 JTS Distinctive Selespeed,2010,0.0000
258,0,90,Alfa Romeo GT 1.9 JTD 16V Q2,2009,0.0000
259,0,90,Alfa Romeo GT 2.0 JTS Distinctive,2009,0.0000
260,0,90,Alfa Romeo GT 2.0 JTS Distinctive Selespeed,2009,0.0000
261,0,90,Alfa Romeo GT 1.9 JTD 16V Q2,2008,0.0000
262,0,90,Alfa Romeo GT 2.0 JTS Distinctive,2008,0.0000
263,0,90,Alfa Romeo GT 2.0 JTS Distinctive Selespeed,2008,0.0000
264,0,90,Alfa Romeo GT 1.9 JTD 16V Blackline,2007,0.0000
265,0,90,Alfa Romeo GT 1.9 JTD 16V Q2,2007,0.0000
266,0,90,Alfa Romeo GT 2.0 JTS Distinctive,2007,0.0000
267,0,90,Alfa Romeo GT 2.0 JTS Distinctive Selespeed,2007,0.0000
268,0,90,Alfa Romeo GT 3.2 V6 Distinctive,2007,0.0000
269,0,90,Alfa Romeo GT 2.0 JTS Distinctive,2006,0.0000
270,0,90,Alfa Romeo GT 2.0 JTS Distinctive Selespeed,2006,0.0000
271,0,90,Alfa Romeo GT 3.2 V6 Distinctive,2006,0.0000
272,0,104,Alfa Romeo GTV 2.0 TS,2003,0.0000
273,0,104,Alfa Romeo GTV 2.0 TS,2002,0.0000
274,0,104,Alfa Romeo GTV 2.0 TS,2001,0.0000
275,0,104,Alfa Romeo GTV 2.0 TS,2000,0.0000
276,0,104,Alfa Romeo GTV V6 TB,2000,0.0000
277,0,104,Alfa Romeo GTV 2.0 TS,1999,0.0000
278,0,104,Alfa Romeo GTV V6 TB,1999,0.0000
279,0,104,Alfa Romeo GTV V6 TB,1998,0.0000
280,0,104,Alfa Romeo GTV V6 TB,1997,0.0000
281,0,104,Alfa Romeo GTV V6 TB,1996,0.0000
282,0,104,Alfa Romeo GTV V6 TB,1995,0.0000
283,0,119,Alfa Romeo Spider 2.2 JTS,2010,0.0000
284,0,119,Alfa Romeo Spider 2.2 JTS Selespeed,2010,0.0000
285,0,119,Alfa Romeo Spider 3.2 V6 JTS Q4,2010,0.0000
286,0,119,Alfa Romeo Spider 3.2 V6 JTS Q4 Q-Tronic,2010,0.0000
287,0,119,Alfa Romeo Spider 2.2 JTS,2009,0.0000
288,0,119,Alfa Romeo Spider 2.2 JTS Selespeed,2009,0.0000
289,0,119,Alfa Romeo Spider 3.2 V6 JTS Q4,2009,0.0000
290,0,119,Alfa Romeo Spider 3.2 V6 JTS Q4 Q-Tronic,2009,0.0000
291,0,119,Alfa Romeo Spider 2.2 JTS,2008,0.0000
292,0,119,Alfa Romeo Spider 2.2 JTS Selespeed,2008,0.0000
293,0,119,Alfa Romeo Spider 3.2 V6 JTS Q4,2008,0.0000
294,0,119,Alfa Romeo Spider 3.2 V6 JTS Q4 Q-Tronic,2008,0.0000
295,0,119,Alfa Romeo Spider 2.2 JTS,2007,0.0000
296,0,119,Alfa Romeo Spider 2.2 JTS Selespeed,2007,0.0000
297,0,119,Alfa Romeo Spider 3.2 V6 JTS Q4,2007,0.0000
298,0,119,Alfa Romeo Spider 3.2 V6 JTS Q4 Q-Tronic,2007,0.0000
299,0,119,Alfa Romeo Spider 2.2 JTS,2006,0.0000
300,0,119,Alfa Romeo Spider 2.2 JTS,2005,0.0000
301,0,119,Alfa Romeo Spider 2.0 TS,2003,0.0000
302,0,119,Alfa Romeo Spider 2.0 TS,2002,0.0000
303,0,119,Alfa Romeo Spider 2.0 TS,2001,0.0000
304,0,119,Alfa Romeo Spider 2.0 TS,2000,0.0000
305,0,119,Alfa Romeo Spider 2.0 TS,1999,0.0000
306,0,119,Alfa Romeo Spider 3.0 V6 TS,1999,0.0000
307,0,119,Alfa Romeo Spider 2.0 TS,1998,0.0000
308,0,135,Alfa Romeo 33 2.0 TS Super Losso,1997,0.0000
309,0,135,Alfa Romeo 33 2.0 TS Super Losso,1996,0.0000
310,0,135,Alfa Romeo 33 2.0 TS Super Losso,1995,0.0000
311,0,135,Alfa Romeo 33 1.4 IE,1994,0.0000
312,0,135,Alfa Romeo 33 1.5 IE,1994,0.0000
313,0,135,Alfa Romeo 33 1.7 IE,1994,0.0000
314,0,135,Alfa Romeo 33 1.7 IE 16V Elegant,1994,0.0000
315,0,135,Alfa Romeo 33 1.4 IE,1993,0.0000
316,0,135,Alfa Romeo 33 1.5 IE,1993,0.0000
317,0,135,Alfa Romeo 33 1.7 IE,1993,0.0000
318,0,135,Alfa Romeo 33 1.7 IE 16V Elegant,1993,0.0000
319,0,135,Alfa Romeo 33 1.7 IE 16V QV,1993,0.0000
320,0,135,Alfa Romeo 33 1.4 IE,1992,0.0000
321,0,135,Alfa Romeo 33 1.5 IE,1992,0.0000
322,0,135,Alfa Romeo 33 1.7 IE,1992,0.0000
323,0,135,Alfa Romeo 33 1.7 IE 16V Elegant,1992,0.0000
324,0,135,Alfa Romeo 33 1.7 IE 16V QV,1992,0.0000
325,0,135,Alfa Romeo 33 1.4 IE,1991,0.0000
326,0,135,Alfa Romeo 33 1.5 IE,1991,0.0000
327,0,135,Alfa Romeo 33 1.7 IE,1991,0.0000
328,0,135,Alfa Romeo 33 1.7 IE 16V Elegant,1991,0.0000
329,0,135,Alfa Romeo 33 1.7 IE 16V QV,1991,0.0000
330,0,135,Alfa Romeo 33 1.5 Giardinetta AWD,1990,0.0000
331,0,135,Alfa Romeo 33 1.7 IE,1990,0.0000
332,0,135,Alfa Romeo 33 1.7 IE 16V Elegant,1990,0.0000
333,0,152,Alfa Romeo 75 2.0 Twin Spark,1992,0.0000
334,0,152,Alfa Romeo 75 3.0 V6 America,1992,0.0000
335,0,152,Alfa Romeo 75 2.0 Twin Spark,1991,0.0000
336,0,152,Alfa Romeo 75 3.0 V6 America,1991,0.0000
337,0,152,Alfa Romeo 75 1.6,1990,0.0000
338,0,152,Alfa Romeo 75 2.0 Twin Spark,1990,0.0000
339,0,152,Alfa Romeo 75 3.0 V6 America,1990,0.0000
340,0,152,Alfa Romeo 75 1.6,1989,0.0000
341,0,152,Alfa Romeo 75 2.0 Twin Spark,1989,0.0000
342,0,152,Alfa Romeo 75 3.0 V6 America,1989,0.0000
343,0,152,Alfa Romeo 75 1.6,1988,0.0000
344,0,152,Alfa Romeo 75 2.0 Twin Spark,1988,0.0000
345,0,152,Alfa Romeo 75 3.0 V6 America,1988,0.0000
346,0,152,Alfa Romeo 75 1.6,1987,0.0000
347,0,152,Alfa Romeo 75 3.0 V6 America,1987,0.0000
348,0,152,Alfa Romeo 75 1.6,1986,0.0000
349,1,153,Aston Martin DB7 Vantage Volente,2004,0.0000
350,1,153,Aston Martin DB7 Vantage Volente,2003,0.0000
351,1,153,Aston Martin DB7 Vantage Volente,2002,0.0000
352,1,153,Aston Martin DB7 Vantage Volente,2001,0.0000
353,1,153,Aston Martin DB7 Volante,2001,0.0000
354,1,153,Aston Martin DB7 Volante,2000,0.0000
355,1,153,Aston Martin DB7 Volante,1999,0.0000
356,1,153,Aston Martin DB7 Volante,1998,0.0000
357,1,155,Aston Martin DB9 Coupe,2012,0.0000
358,1,155,Aston Martin DB9 Volante,2012,0.0000
359,1,155,Aston Martin DB9 Coupe,2011,0.0000
360,1,155,Aston Martin DB9 Volante,2011,0.0000
361,1,155,Aston Martin DB9 Coupe,2008,0.0000
362,1,155,Aston Martin DB9 Volante,2008,0.0000
363,1,155,Aston Martin DB9 Coupe,2007,0.0000
364,1,155,Aston Martin DB9 Volante,2007,0.0000
365,1,155,Aston Martin DB9 Coupe,2006,0.0000
366,1,155,Aston Martin DB9 Volante,2006,0.0000
367,1,155,Aston Martin DB9 Coupe,2005,0.0000
368,1,155,Aston Martin DB9 Volante,2005,0.0000
369,1,155,Aston Martin DB9 Coupe,2004,0.0000
370,1,155,Aston Martin DB9 Volante,2004,0.0000
371,1,158,Aston Martin DBS 6.0 Touchtronic,2014,0.0000
372,1,158,Aston Martin DBS 6.0 Volante Touchtronic,2014,0.0000
